BoundaryLayerThickness,Voltage,Value
99.99999999999999,-0.19001647132066068,-6.478155185456836e-17
99.99999999999999,-0.2020164713206607,-1.3429646300631524e-16
99.99999999999999,-0.21401647132066093,-2.772550000862752e-16
99.99999999999999,-0.22601647132066072,-5.745149445124928e-16
99.99999999999999,-0.23801647132066073,-1.1911063157515273e-15
99.99999999999999,-0.25001647132066074,-2.4716353347713172e-15
99.99999999999999,-0.2620164713206605,-5.132177100303153e-15
99.99999999999999,-0.27401647132066076,-1.0663911176988975e-14
99.99999999999999,-0.28601647132066077,-2.217485335211432e-14
99.99999999999999,-0.2980164713206608,-4.614084683198111e-14
99.99999999999999,-0.310016471320661,-9.606951912592612e-14
99.99999999999999,-0.3220164713206608,-2.0014860350217377e-13
99.99999999999999,-0.3340164713206608,-4.1722890990358306e-13
99.99999999999999,-0.3460164713206608,-8.702439383371603e-13
99.99999999999999,-0.3580164713206606,-1.8161073218627583e-12
99.99999999999999,-0.37001647132066084,-3.7919781204890645e-12
99.99999999999999,-0.38201647132066086,-7.921441489161183e-12
99.99999999999999,-0.39401647132066087,-1.655567728724663e-11
99.99999999999999,-0.4060164713206611,-3.461661576002993e-11
99.99999999999999,-0.4180164713206609,-7.24115449129316e-11
99.99999999999999,-0.43001647132066134,-1.5153299868359085e-10
99.99999999999999,-0.44201647132066113,-3.17229347505935e-10
99.99999999999999,-0.4540164713206607,-6.643492311454736e-10
99.99999999999999,-0.46601647132066115,-1.3917652871081405e-9
99.99999999999999,-0.47801647132066094,-2.9165567896222714e-9
99.99999999999999,-0.49001647132066073,-6.113588429563122e-9
99.99999999999999,-0.5020164713206612,-1.2818186694771333e-8
99.99999999999999,-0.514016471320661,-2.6880659283742238e-8
99.99999999999999,-0.5260164713206608,-5.637759616338896e-8
99.99999999999999,-0.5380164713206612,-1.1824546676331389e-7
99.99999999999999,-0.5500164713206608,-2.4797758915585546e-7
99.99999999999999,-0.5620164713206606,-5.198751838741367e-7
99.99999999999999,-0.574016471320661,-1.0891983768628792e-6
99.99999999999999,-0.5860164713206615,-2.279438165081606e-6
99.99999999999999,-0.5980164713206613,-4.761520067492645e-6
99.99999999999999,-0.6100164713206611,-9.917060752524724e-6
