Voltage,K⁺,H⁺,HCO₃⁻,CO₃²⁻,CO₂,OH⁻,CO
-1.2790869720209468,869.3269257075008,1.1416506744950459e-6,1.0339394765500632e-5,4.2378059747393697e-10,2.9583710440249412e-6,1.157579577963455e-8,0.012450107800805434
-1.2721159626945957,824.9893739326225,1.0836401933355526e-6,1.0895467110955999e-5,4.704787561060071e-10,3.580268441884767e-6,1.2071658967831114e-8,0.012449451458528703
-1.2628212835927943,769.597638263339,1.0112173307841604e-6,1.1680389730347188e-5,5.404956626696219e-10,4.6165000470814e-6,1.27696517707199e-8,0.012448357668409656
-1.2512715905475413,706.2535056618083,9.284934662844026e-7,1.2729320421342516e-5,6.415136562582517e-10,6.329241572417872e-6,1.3698662127465236e-8,0.012446549794955549
-1.2416468463431638,657.7308103192794,8.652257763245479e-7,1.3669972619533634e-5,7.392951838699694e-10,8.230483920162157e-6,1.4527798138493402e-8,0.012444543424970781
-1.2336262261728492,620.0238883212307,8.161454278358357e-7,1.450308768010468e-5,8.315200592565954e-10,1.0242257889171702e-5,1.525866863555321e-8,0.01244242128099429
-1.2269423760309204,590.3720021950671,7.776192975268552e-7,1.5233411505285206e-5,9.166637741361454e-10,1.228772591153888e-5,1.58963944904786e-8,0.01244026470227873
-1.2213725009126464,566.8242428840638,7.470795986285125e-7,1.5868200604422167e-5,9.938957435523144e-10,1.429947519573436e-5,1.6448229544095332e-8,0.012438144874669257
-1.2167309383140847,547.9712153274221,7.226718205788152e-7,1.641607099993745e-5,1.0629386897928632e-9,1.62240508000808e-5,1.6922502082013163e-8,0.012436118082584465
-1.21286296948195,532.7747219280369,7.030309331579624e-7,1.6886159964026763e-5,1.1239232507323543e-9,1.8023274988969634e-5,1.7327854962595572e-8,0.012434224378530482
-1.2096396621218377,520.4567860100584,6.871353025599749e-7,1.728754870257459e-5,1.1772573548234398e-9,1.9673328684655888e-5,1.7672735914533367e-8,0.01243248861566128
-1.2069535726550775,510.4255970357482,6.742090238108998e-7,1.7628889736957428e-5,1.2235189918373435e-9,2.1162575966860196e-5,1.7965082329152287e-8,0.012430922793999337
